kappa,energy_over_N,energy_std_error_over_N,energy_std_dev_over_N
6.968534287340669,-0.4472931351291119,0.0003633239132557996,0.003910597371066801
7.011494837793044,-0.44694543780520013,0.0001860595888574102,0.0037452151716955845
7.049511979992869,-0.4473592251142998,0.0002852444958762911,0.0038332864643868454
7.080332450651218,-0.4469142261115911,0.00016635533932576432,0.003850884769990039
7.224598477790533,-0.44746902836772234,0.00021510648418050953,0.0038850694126547195
7.249676341771914,-0.4473230031568589,0.000225768669626017,0.003612293822721951
7.27368613402483,-0.44726315145621715,0.0004117058757169059,0.0038022467775840284
7.293990527784309,-0.4474681298289009,0.00022922320952860372,0.0037216347712254005
7.358310571529813,-0.44731085609654075,0.00014042583905060415,0.003917048297885409
7.3887519771069226,-0.4474740811520786,0.00018334456601990987,0.003482355054222976
7.393741675467528,-0.4477085452579276,0.00012582032918151092,0.0037452422707674056
7.395681870872826,-0.4472340474193215,0.00034827038470815365,0.0035403196012354678
7.5563645046270755,-0.44798910730415864,0.00017231926734930428,0.0033536692810122023
7.708743747013486,-0.44817514124878366,0.00020104658562930194,0.003520766100389533
7.740934748290986,-0.448255883917775,0.00026208783904078985,0.003604296690778855
7.752747535705902,-0.44804123736440954,0.00017172139483327613,0.0036027558328201913
7.9360798784868845,-0.44851939918985156,0.00031193054552767975,0.003692575758206665
8.026578309614614,-0.448517262487728,0.00017268255659368375,0.003119574204612762
8.028451692902605,-0.4483621161956926,0.00028779505592944904,0.0033485644701922216
8.052435936549765,-0.44852332324618455,0.00018885194225125702,0.00356224937871376
8.124615946487395,-0.44856648989110426,0.00013279268110093383,0.003284625590265818
8.125005392398116,-0.4486328983380359,0.0002086003464773529,0.003396792215987835
8.126622569089005,-0.44870142588289,0.00019520266703969367,0.0033765951022099636
8.135357532465115,-0.44867657896278773,0.00018108579449430102,0.003478471322549581
8.187890094812992,-0.4485034563447264,0.00017971881748880526,0.0035014985162961122
8.298843834258497,-0.44870689670197417,0.00020424229545938622,0.0034239224786492208
8.310144693797014,-0.4488321942964291,0.00013233046880974214,0.0032308466955489603
8.356769771407194,-0.44877211891966173,0.00037723257636838897,0.003602463506025582
8.370439096108315,-0.4489269498054562,0.00015366377566214528,0.003174252840060228
8.39144471575215,-0.4488852430912732,0.0001525648206719115,0.003233536419953101
8.393459801986783,-0.44877821133514817,0.00023401451581795118,0.0033552687728342005
8.405819669267848,-0.4488986173369997,0.0001484574651679999,0.00333755067216488
8.410224651392948,-0.4487028694543275,0.0002224304150085636,0.003158632774880317
8.573762866069849,-0.4488333419401139,0.00018997718705922626,0.003319737668502053
8.65571073543044,-0.44945138376800714,0.00024586089422645166,0.0032020466698705744
8.744960740279554,-0.44907234554871717,0.00018628034498538036,0.0032294281054055713
8.795178017263623,-0.44881599079025597,0.0005416248078754369,0.003410916611444145
8.868047470914416,-0.4493371990421626,0.00018340382180291514,0.0032402094098740826
8.871440152121313,-0.4490025004501345,0.0003210151841474064,0.00428346171133738
8.887438430070393,-0.44936174482728497,0.00011540661557644015,0.0032266039202635947
9.22848881175013,-0.4495389815664949,0.0003252067629063062,0.0032453436819088067
9.263509756972438,-0.44999895145880975,0.0001516451456767935,0.0027493737837029977
9.323036611521013,-0.44991997989230026,0.00016105549372845085,0.0028421305230233655
9.387884849412092,-0.449809248996703,0.00014674990519211611,0.0031370053733944647
9.41144035254771,-0.45023489970572983,0.00021111376566661656,0.003173277012738329
9.428714365251897,-0.45008007501511293,0.00020655500837987953,0.0032997598311086257
9.45523989554828,-0.4497691928383902,0.000257910378349401,0.003281615955852876
9.470596444500325,-0.4499611313524847,0.0002383795788564959,0.003439637639705199
9.518518542611798,-0.45024311169147024,0.00012257520475690518,0.0030018710761305777
9.535031004219704,-0.45013991258879316,9.81347807115422e-5,0.0030143581587132665
9.567343997974277,-0.45009265353954214,0.00019566528333066056,0.0031386114396988823
9.6421044126613,-0.4503528545398623,0.0002927698679960334,0.0029314463485269043
9.703356518730752,-0.45026725202571577,0.00010223297161044842,0.0031274972369228324
9.70928901649995,-0.45042142657209805,0.00014897957757352767,0.003079627734114414
